case_id,collision_severity,latitude,longitude,population,lighting,collision_time,intersection,location_type,road_surface,road_condition_1,weather_1,at_fault,financial_responsibility,party_age,party_sex,party_drug_physical,cellphone_in_use,vehicle_make,vehicle_year,party_sex_value,collision_severity_value,population_value,lighting_value,road_surface_value,weather_1_value,vehicle_make_norm,location_type_value,road_condition_1_value,financial_responsibility_value,party_drug_physical_value,alcohol_involved_value,ClusterNumber
3006486,severe injury,38.58442,-121.50275,unincorporated,daylight,16:00:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,49,male,not applicable,0,harley-davidson,2006,1,4,1,5,1,1,harley-davidson,2,1,1,1,1,3
3020159,other injury,38.51161,-121.46092,unincorporated,daylight,15:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,50,male,not applicable,1,toyota,2002,1,3,1,5,1,1,toyota,1,1,1,1,0,3
3029379,pain,38.55276,-121.4737,>250000,daylight,12:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,48,female,not applicable,1,ford,1994,2,2,8,5,1,1,ford,1,1,1,1,0,3
3040983,severe injury,38.42256,-121.39359,50000 to 100000,daylight,16:20:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,62,male,not applicable,1,harley-davidson,2005,1,4,6,5,1,1,harley-davidson,2,1,2,1,0,3
3049094,severe injury,38.5228,-121.31256,unincorporated,daylight,11:45:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,20,female,not applicable,1,plymouth,1988,2,4,1,5,2,2,plymouth,1,1,1,1,0,3
3049171,pain,38.56048,-121.36632,unincorporated,dark with no street lights,04:50:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,33,male,not applicable,1,international harvester,1999,1,2,1,1,2,2,international harvester,1,1,1,1,0,3
3050969,pain,38.55662,-121.44358,>250000,daylight,16:20:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,31,female,not applicable,1,mitsubishi,2005,2,2,8,5,2,2,mitsubishi,1,1,1,1,0,3
3051009,pain,38.55431,-121.4743,unincorporated,daylight,09:05:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,45,female,not applicable,0,nissan,2001,2,2,1,5,2,2,nissan,1,1,1,1,0,3
3052292,property damage only,38.58241,-121.46213,>250000,daylight,14:20:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,39,male,not applicable,1,buick,1979,1,1,8,5,1,2,buick,1,1,1,1,0,3
3052373,pain,38.49616,-121.44847,unincorporated,daylight,09:10:00,0,ramp,dry,normal,cloudy,1,proof of insurance obtained,30,male,not applicable,1,ford,2002,1,2,1,5,1,2,ford,2,1,1,1,0,3
3064260,property damage only,38.56362,-121.4935,>250000,daylight,15:40:00,0,highway,dry,normal,cloudy,1,no proof of insurance obtained,40,female,not applicable,1,toyota,1994,2,1,8,5,1,2,toyota,1,1,2,1,0,3
3064357,property damage only,38.5927,-121.47371,>250000,daylight,06:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,1,ford,2001,1,1,8,5,1,1,ford,1,1,1,1,0,3
3064701,property damage only,38.36168,-121.47425,unincorporated,daylight,13:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,42,female,not applicable,1,toyota,1980,2,1,1,5,1,1,toyota,1,1,1,1,0,3
3067115,fatal,38.56743,-121.76234,>250000,dark with street lights,04:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,female,not applicable,0,mitsubishi,1995,2,5,8,4,1,1,mitsubishi,1,1,1,1,0,3
3089996,property damage only,38.56378,-121.49312,>250000,daylight,12:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,male,not applicable,1,nissan,1991,1,1,8,5,1,1,nissan,1,1,1,1,0,3
3094323,property damage only,38.55931,-121.47162,>250000,daylight,12:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,79,female,not applicable,1,toyota,2004,2,1,8,5,1,1,toyota,1,1,1,1,0,3
3094371,property damage only,38.47008,-121.41739,>250000,dark with street lights,01:30:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,49,male,not applicable,0,ford,2003,1,1,8,4,1,1,ford,1,1,2,1,1,3
3132831,property damage only,38.55061,-121.42568,unincorporated,daylight,16:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,52,female,not applicable,1,mercedes-benz,1994,2,1,1,5,1,1,mercedes-benz,1,1,1,1,0,3
3134805,severe injury,38.52378,-121.46734,unincorporated,daylight,15:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,56,male,not applicable,1,chevrolet,1999,1,4,1,5,1,1,chevrolet,1,1,1,1,0,3
3150018,pain,38.558,-121.473,unincorporated,daylight,14:35:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,1,chrysler,1999,1,2,1,5,1,1,chrysler,2,1,1,1,0,3
3150024,severe injury,38.44985,-121.49982,>250000,dusk or dawn,19:00:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,44,female,not applicable,0,honda,1983,2,4,8,3,1,1,honda,1,1,2,1,0,3
3151562,other injury,38.39936,-121.38217,50000 to 100000,daylight,13:05:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,20,female,not applicable,1,kia,2004,2,3,6,5,1,1,kia,1,1,2,1,0,3
3162330,pain,38.45612,-121.40783,>250000,daylight,12:20:00,0,ramp,dry,normal,cloudy,1,proof of insurance obtained,17,female,not applicable,1,ford,1992,2,2,8,5,1,2,ford,2,1,1,1,0,3
3162338,pain,38.55998,-121.46659,unincorporated,daylight,16:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,0,honda,1992,2,2,1,5,1,1,honda,1,1,1,1,0,3
3162346,other injury,38.558,-121.473,unincorporated,dark with street lights,19:15:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,38,female,not applicable,1,chevrolet,2006,2,3,1,4,2,2,chevrolet,2,1,1,1,0,3
3175731,other injury,38.5671,-121.50555,unincorporated,daylight,15:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,female,not applicable,0,toyota,2001,2,3,1,5,1,1,toyota,1,1,1,1,0,3
3189294,pain,38.55343,-121.4367,>250000,daylight,16:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,28,female,not applicable,0,honda,2004,2,2,8,5,1,1,honda,1,1,1,1,0,3
3189314,pain,38.54029,-121.47387,>250000,daylight,13:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,47,male,not applicable,0,ford,2003,1,2,8,5,1,1,ford,1,1,1,1,0,3
3189319,property damage only,38.59348,-121.28324,50000 to 100000,daylight,07:45:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,22,female,not applicable,1,honda,2004,2,1,6,5,1,1,honda,1,1,2,1,0,3
3189355,other injury,38.55904,-121.4711,>250000,daylight,10:25:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,37,female,not applicable,1,ford,1993,2,3,8,5,1,1,ford,1,1,2,1,0,3
3204238,other injury,38.56278,-121.49083,>250000,daylight,15:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,44,male,not applicable,0,acura,2004,1,3,8,5,1,1,acura,1,1,1,1,0,3
3207229,property damage only,38.55998,-121.47621,>250000,daylight,12:18:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,47,female,not applicable,0,chrysler,2005,2,1,8,5,1,1,chrysler,2,1,1,1,1,3
3210297,property damage only,38.55281,-121.47442,>250000,daylight,09:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,77,male,not applicable,1,mercury,1986,1,1,8,5,1,1,mercury,1,1,1,1,0,3
3219514,property damage only,38.54129,-121.47534,>250000,daylight,08:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,female,not applicable,1,chevrolet,1995,2,1,8,5,1,1,chevrolet,1,1,1,1,0,3
3222659,severe injury,38.55501,-121.47428,unincorporated,daylight,18:47:00,0,highway,dry,normal,clear,1,proof of insurance obtained,29,female,not applicable,0,toyota,2003,2,4,1,5,1,1,toyota,1,1,1,1,0,3
3236762,pain,38.62844,-121.22174,unincorporated,daylight,08:38:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,female,not applicable,1,chevrolet,1992,2,2,1,5,1,1,chevrolet,1,1,1,1,0,3
3256850,property damage only,38.63011,-121.2187,unincorporated,daylight,06:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,54,male,not applicable,1,ford,2003,1,1,1,5,1,1,ford,1,1,1,1,0,3
3258974,pain,38.55389,-121.4083,>250000,daylight,16:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,male,not applicable,1,ford,2003,1,2,8,5,1,1,ford,1,1,1,1,0,3
3259117,property damage only,38.55897,-121.47179,>250000,daylight,16:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,1,honda,2001,1,1,8,5,1,1,honda,1,1,1,1,0,3
3267315,property damage only,38.61555,-121.25368,50000 to 100000,dark with no street lights,23:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,1,volkswagen,2000,1,1,6,1,1,1,volkswagen,1,1,1,1,0,3
3279137,severe injury,38.55965,-121.47709,>250000,daylight,14:15:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,44,male,not applicable,1,chevrolet,1971,1,4,8,5,1,1,chevrolet,2,1,2,1,0,3
3296386,fatal,38.5597,-121.37211,unincorporated,daylight,18:52:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,34,male,under drug influence,1,honda,2003,1,5,1,5,1,1,honda,2,1,1,2,1,3
3301804,fatal,38.56004,-121.47811,unincorporated,dark with street lights,03:15:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,29,male,not applicable,0,yamaha,2005,1,5,1,4,1,1,yamaha,2,1,2,1,1,3
3313255,other injury,38.33139,-121.32988,unincorporated,daylight,08:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,81,male,not applicable,0,toyota,2001,1,3,1,5,1,1,toyota,1,1,1,1,0,3
3313259,severe injury,38.51286,-121.27488,unincorporated,daylight,07:30:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,45,male,sleepy/fatigued,1,chevrolet,1997,1,4,1,5,1,2,chevrolet,1,1,1,3,0,3
3313314,severe injury,38.6,-121.27,50000 to 100000,daylight,08:50:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,37,female,not applicable,0,toyota,1991,2,4,6,5,1,2,toyota,1,1,1,1,0,3
3313805,property damage only,38.55425,-121.40585,>250000,daylight,17:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,38,male,not applicable,1,chrysler,2006,1,1,8,5,1,1,chrysler,1,1,1,1,0,3
3316805,severe injury,38.56135,-121.47197,>250000,daylight,15:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,34,female,not applicable,1,acura,1996,2,4,8,5,1,1,acura,1,1,1,1,0,3
3360314,fatal,38.55824,-121.47425,>250000,dark with street lights,01:40:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,24,male,under drug influence,1,mitsubishi,2000,1,5,8,4,1,1,mitsubishi,2,1,2,2,1,3
3360318,fatal,38.64216,-121.17823,50000 to 100000,dark with no street lights,01:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,male,sleepy/fatigued,0,ford,2006,1,5,6,1,1,1,ford,1,1,1,3,0,3
3360367,pain,38.59611,-121.50354,>250000,daylight,11:45:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,28,male,not applicable,1,toyota,1995,1,2,8,5,1,1,toyota,2,1,1,1,0,3
3361265,other injury,38.60815,-121.27019,unincorporated,daylight,16:45:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,57,male,not applicable,1,ford,2007,1,3,1,5,1,1,ford,2,1,1,1,0,3
3361269,property damage only,38.55314,-121.47493,>250000,daylight,17:00:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,25,female,not applicable,0,nissan,2004,2,1,8,5,1,1,nissan,1,1,2,1,0,3
3367476,other injury,38.56601,-121.3364,unincorporated,daylight,16:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,1,honda,2004,1,3,1,5,1,1,honda,1,1,1,1,0,3
3368616,fatal,38.51919,-121.47395,>250000,daylight,17:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,63,female,G,1,mercedes-benz,1991,2,5,8,5,1,1,mercedes-benz,1,1,1,1,0,3
3377442,pain,38.55176,-121.41773,>250000,daylight,10:29:00,0,highway,dry,obstruction,cloudy,1,no proof of insurance obtained,30,female,not applicable,1,nissan,1995,2,2,8,5,1,2,nissan,1,3,2,1,0,3
3390072,severe injury,38.55768,-121.44865,>250000,daylight,15:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,male,not applicable,0,ford,2003,1,4,8,5,1,1,ford,1,1,1,1,0,3
3390756,fatal,38.42792,-121.48772,unincorporated,daylight,14:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,35,male,under drug influence,0,jeep,1991,1,5,1,5,1,1,jeep,1,1,1,2,0,3
3408520,severe injury,38.43687,-121.401,50000 to 100000,dusk or dawn,06:48:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,64,male,not applicable,1,freightliner,2000,1,4,6,3,1,2,freightliner,1,1,1,1,0,3
3420748,pain,38.55223,-121.40948,>250000,daylight,11:35:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,39,female,not applicable,1,volkswagen,1998,2,2,8,5,1,1,volkswagen,2,1,1,1,0,3
3423395,property damage only,38.43197,-121.39891,unincorporated,daylight,09:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,42,male,not applicable,1,chevrolet,2000,1,1,1,5,1,1,chevrolet,1,1,1,1,0,3
3423436,property damage only,38.56348,-121.49231,unincorporated,daylight,15:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,45,female,not applicable,0,pontiac,2002,2,1,1,5,1,1,pontiac,1,1,1,1,0,3
3437331,pain,38.57186,-121.5093,>250000,daylight,14:15:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,27,female,not applicable,1,toyota,1991,2,2,8,5,1,1,toyota,2,1,2,1,0,3
3448585,property damage only,38.56814,-121.5102,>250000,daylight,16:30:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,19,male,not applicable,1,toyota,1991,1,1,8,5,1,1,toyota,2,1,1,1,0,3
3459558,pain,38.47081,-121.41691,unincorporated,dark with street lights,18:35:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,35,male,not applicable,0,ford,1998,1,2,1,4,1,1,ford,1,1,2,1,0,3
3475291,pain,38.49542,-121.44495,unincorporated,daylight,08:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,male,not applicable,0,toyota,2005,1,2,1,5,1,1,toyota,1,1,1,1,0,3
3475303,pain,38.55847,-121.45168,>250000,daylight,08:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,female,not applicable,1,toyota,2001,2,2,8,5,1,1,toyota,1,1,1,1,0,3
3487234,pain,38.56516,-121.33849,unincorporated,daylight,08:10:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,21,male,not applicable,1,mercury,1989,1,2,1,5,1,2,mercury,1,1,1,1,0,3
3487312,property damage only,38.55922,-121.4529,>250000,daylight,15:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,64,female,not applicable,0,toyota,2001,2,1,8,5,1,1,toyota,1,1,1,1,0,3
3491166,severe injury,38.17581,-122.12927,unincorporated,dark with no street lights,03:25:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,50,male,not applicable,0,ford,2007,1,4,1,1,1,1,ford,1,1,2,1,1,3
3501018,other injury,38.53792,-121.47305,>250000,daylight,11:08:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,46,male,not applicable,1,ford,2001,1,3,8,5,1,1,ford,2,1,2,1,1,3
3506316,pain,38.57485,-121.51973,25000 to 50000,dark with no street lights,21:45:00,0,highway,wet,normal,raining,1,proof of insurance obtained,52,male,not applicable,0,jeep,1998,1,2,5,1,2,4,jeep,1,1,1,1,0,3
3506798,other injury,38.28944,-121.31166,10000 to 25000,daylight,07:35:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,18,male,not applicable,0,gmc,1995,1,3,4,5,2,2,gmc,2,1,1,1,0,3
3509756,pain,38.55861,-121.47389,>250000,dark with street lights,22:15:00,0,highway,wet,normal,raining,1,proof of insurance obtained,19,male,not applicable,0,audi,2000,1,2,8,4,2,4,audi,1,1,1,1,0,3
3514047,fatal,38.53812,-121.47411,>250000,dark with no street lights,04:48:00,0,highway,dry,normal,clear,1,proof of insurance obtained,55,male,under drug influence,1,ford,1990,1,5,8,1,1,1,ford,1,1,1,2,0,3
3514846,pain,38.57853,-121.31018,50000 to 100000,daylight,11:15:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,39,female,not applicable,1,nissan,1999,2,2,6,5,2,2,nissan,1,1,1,1,0,3
3528874,pain,38.58189,-121.46283,>250000,daylight,16:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,female,not applicable,1,ford,2005,2,2,8,5,1,1,ford,1,1,1,1,0,3
